id,external_id,external_source,external_url,name,starts_at,ends_at,quarter,organizer_id,venue_id,description,picture_url,free_food,updated_at,created_at
61273333189,Eventbrite,https://www.eventbrite.com/e/61273333189,"2019 Staff Assembly Awards and Centennial Scholarships Reception",2019-06-27T17:00:00-0700,2019-06-27T19:00:00-0700,Spring,4,1,"Please join us on Thursday, June 27, 2019, as we recognize the outstanding achievements of UCLA employees at the 2019 Staff Assembly Awards and Centennial Scholarships Reception. The event will be held at the J.D. Morgan Center and Athletic Hall of Fame, from 5:00 p.m. to 7:00 p.m. with a reception to follow. Because space is limited, an RSVP is required to attend the event. Supervisors are encouraged to provide release time for staff to attend. This is an excellent opportunity to celebrate the achievements of our extraordinary UCLA employees. We look forward to seeing you at the recognition ceremony. Date: Thursday, June 27, 2019 Time: 5:00pm - 7:00pm Location: https://uclabruins.com/sports/2013/4/17/208274086.aspx For more information on this event, please contact Kevin Baldwin at: staffassembly@ucla.edu – thank you!","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61616323%2F11217368751%2F1%2Foriginal.20190502-235027?h=200&w=450&auto=compress&rect=0%2C23%2C1026%2C513&s=fcec9a5e7a65f2755e9364c4ac0b57af",false
61677648507,Eventbrite,https://www.eventbrite.com/e/61677648507,"Shabbat and Lunch - June",2019-06-08T09:30:00-0700,2019-06-08T13:30:00-0700,Spring,4,1,"The primary goal of Shamayim is to open doors for the young Sephardic generation in their 20's and 30's in Los Angeles. Our flagship program is a monthly Shabbat service (9:30am to 12pm) followed by Kiddush and lunch. ","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F62037346%2F14983421869%2F1%2Foriginal.jpg?h=200&w=450&auto=compress&rect=0%2C78%2C934%2C467&s=35169014a4422255697c16d7f0327ff9",false
61170986066,Eventbrite,https://www.eventbrite.com/e/61170986066,"UCLA Professional Programs 2018-2019 Certificate Ceremony",2019-06-07T20:00:00-0700,2019-06-07T23:00:00-0700,Spring,4,1,"Hello current students and faculty! The UCLA Professional Programs in Screenwriting, Writing for Television and Acting for the Camera will hold their Certificate Ceremony on Friday, June 7 at 8:00 pm. We will start promptly at 8:00pm, so do not be late.  Please RSVP by May 24 by clicking the register button and filling out the form. Eligible students will receive their certificates. Contest winners will be announced.   The Ceremony will be followed by food and drinks at UCLA’s Faculty Center. We will all walk over together.  Both online and on campus students may attend. Visiting family, spouses, partners and significant others are welcome to attend.  Professional Program in Producing students who already received their certificates in winter 2019 and summer 2018 are encouraged to attend.  We look forward to seeing you then!","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61517086%2F143207494070%2F1%2Foriginal.20190501-173834?h=200&w=450&auto=compress&rect=0%2C73%2C850%2C425&s=05318e626f2d8d7d37989c900029154a",false
56947494489,Eventbrite,https://www.eventbrite.com/e/56947494489,"RCMAR Annual Meeting June 20-21, 2019",2019-06-20T08:00:00-0700,2019-06-21T16:30:00-0700,Spring,4,1,"The theme for this year’s 2018 RCMAR Annual Investigators meeting is Looking Forward: A Bigger and Better RCMAR. This meeting will bring together the latest findings in minority aging research. Through plenary presentations, conversations with experts, networking and work group meetings, attendees will gain a wealth of new information and the infrastructure to support long-term mentoring relationships. The deadline for registering for the annual meeting is Monday, June 10, 2019. LOCATION: The annual meeting is scheduled to take place on June 20-21 at the UCLA Meyer and Renee Luskin Conference Center located at 425 Westwood Plaza, Los Angeles, CA. ANNUAL MEETING FEES AND REGISTRATION: The cost to attend the meeting is $90, (plus a $7.07 Eventbrite service fee), and includes the following: Welcome Reception and Poster Presentations at the UCLA Meyer and Renee Luskin Conference Center on June 19 from 6-8 pm. Buffet Lunch and Afternoon Snacks on June 20th  Breakfast, Buffet Lunch and Afternoon Snacks on June 21st. WELCOME RECEPTION & POSTER PRESENTATIONS (JUNE 19, 6-8 pm): A Welcome Reception will be held at UCLA Meyer and Renee Luskin Conference Center in Legacy AB meeting room on June 20 from 6-8 pm. In addition to networking during the reception, Scientists will also have the opportunity to view Poster Presentations. Appetizers will be served. Note: There will be a no host bar available that can accept only credit card payments (no cash or other forms of payment).  OPTIONAL GRANT WRITING WORKSHOP (JUNE 20, 8 am - noon): This optional workshop will take place on June 20th from 8 am – noon (before the annual meeting). Participants are limited to a max of 2 Scientists per site. The cost to attend is $30 (plus a $3.46 Eventbrite service fee) and will emphasize the skills, tips and tricks to help Scientists successfully apply for grants. Prior to registering, the Coordinating Center is requesting the following be emailed to rcmar@ucla.edu: the Scientist’s name, their email address, and title of their project and a brief statement of what aspect of the proposal they would like to focus on (e.g. aims, methods, overall approach, response to reviewer comments, etc.). Additionally individuals who are not ready to submit something for review but who want to hear the talks and observe the review process may register by using the (Waitlist Observer registration) provided they agree to observe and provide constructive feedback on reviewed grants as appropriate. SUBMIT AN ABSTRACT: Directors are asked to identify ONE Scientist to present on their "unfinished works in progress" during our Breakout Presentations on June 21. Additionally Directors can identify up to ONE Scientist to present in our Poster Presentations (During Welcome Reception on June 19). Note: The Poster Presentations are optional. Once the Scientist is confirmed, please email the following by April 19 to rcmar@ucla.edu: Name, email address and presentation title for "Works in Progress" Breakouts Presentations and if participating the title for the Poster presentation. We are requesting they submit their abstract by May 20th.  Suggested requirements for abstract submissions can be found on the annual meeting site. The format for Breakout Presentations are as follows: Scientists will present on their unfinished works in progress for approximately 20 minutes followed by 5-10 minutes of Q&A. Suggested requirements for abstract submissions can be found on the annual meeting site.   Early submissions are encouraged.  NETWORKING DINNER (JUNE 20, 6-8 pm): A Networking Buffet Dinner will be held on June 20 from 6-8 pm at the UCLA Luskin Conference Center in room Legacy AB. The cost for this dinner is $62.50. The menu will include salad (Caesar & Roasted Squash), as well as a choice of Grilled Flat Iron Steak or Herb Marinated Chicken and your choice of sides to include (Grilled Asparagus with Mushrooms and Red Bell Peppers or Roasted Potatoes, with caramelized onions). A selection of mini seasonal desserts will also be available. Note: There will be a no host bar available that can accept only credit card payments (no cash or other forms of payment). ACCOMMODATIONS: We have secured a discounted rate of $249 per night at the UCLA Meyer and Renee Luskin Conference Center. Note: The nightly rate includes all taxes. Please use the following weblink to reserve your rooms here:  RCMAR Annual Investigators Meeting or call the conference center directly at 855-522-8252 and reference "RCMAR Annual Investigators" Meeting to reserve your room. The discounted rate will be held until May 29, 2019.  PAYMENT: Credit cards are the only accepted method of payment. Please contact Porsche McGinnis via email: porschej@ucla.edu with any questions.","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F57085518%2F16823516997%2F1%2Foriginal.jpg?h=200&w=450&auto=compress&rect=62%2C0%2C1074%2C537&s=71b828bdc5686ded82e7b7b72ce5d39b",false
60904070715,Eventbrite,https://www.eventbrite.com/e/60904070715,"Doc Screening: THE REST I MAKE UP about playwright Maria Irene Fornes",2019-06-05T19:00:00-0700,2019-06-05T21:00:00-0700,Spring,4,1,"Special Screening: The Rest I Make Up As part of her residency at the UCLA School of Theater, Film and Television (UCLA TFT), join Pulitzer Prize-winning playwright Paula Vogel, the School’s inaugural Hearst Theater Lab Distinguished Visiting Playwright-in-Residence, as she presents director Michelle Memran’s film The Rest I Make Up, a 2018 documentary about award-winning experimental playwright and director María Irene Fornés, at the James Bridges Theater at UCLA TFT. Fornés, a Cuban-American playwright who began her career in the early 1960s in New York City, was known for her passionate, unrelenting and empathetic investigation of the human condition, particularly the way personal relationships were shaped by economic conditions. She passed away in 2018 at the age of 88. Director Memran began interviewing Fornés on-camera in 2003, capturing her iconoclastic personality, approach to art and leadership role in the off-off-Broadway movement of the 1960s. Fornés was as famous for her teaching as she was for her writing and in The Rest I Make Up, she shares her methodology for tapping into the unconscious creativity that fueled her ferocious work. Screening Post-show conversation with Paula Vogel, Michelle Memran and TFT Associate Dean, Edit Villarreal Reception Doors open at 6:30 p.m.  Parking is available in Lot 3 for $12.   This event is co-sponsored by the UCLA School of Theater, Film and Television and the L.A. Playwrights Union. ","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61214539%2F44797999151%2F1%2Foriginal.20190425-224547?h=200&w=450&auto=compress&rect=0%2C6%2C1824%2C912&s=74ee117c80cb136a054b53954243a49f",false
60915438717,Eventbrite,https://www.eventbrite.com/e/60915438717,"UCLA Educational Leadership Program's 2019 EdTech Conference",2019-06-01T13:00:00-0700,2019-06-01T17:00:00-0700,Spring,4,1,"Please join UCLA's Educational Leadership Program alum and current doctoral candidates for our inaugural 2019 EdTech Conference: Equity, Access and Innovation.  This day of learning and networking will begin with a keynote from Thrively founder Girish Venkat who will share his perceptions about the future of technology to help educators unlock and amplify the individual strengths of every child. Following Mr. Venkat, a panel of educators and entrepreneurs from a variety of sectors will discuss the intersection of educational equity, access and innovation. After the panel concludes, attendees will have an opportunity to take a deeper dive to discover a variety of edtech resources or learn about careers in edtech. The day will conclude with a speed networking event where attendees will have a chance to grow their education and business contacts. ","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61227528%2F49795946586%2F1%2Foriginal.20190426-051852?h=200&w=450&auto=compress&rect=827%2C338%2C720%2C360&s=f86acb0166ca04abf5377c01ec3dc1d3",false
61124000531,Eventbrite,https://www.eventbrite.com/e/61124000531,"RUMBLE 2019 Exhibition Opening",2019-06-10T18:00:00-0700,2019-06-10T20:30:00-0700,Spring,4,1,"Mark your calendars for the 11th Annual RUMBLE Exhibition! Join us for the public opening of our RUMBLE student exhibition on Monday, June 10, from 6-8:30 PM. Celebrate the impressive work of our students and faculty at UCLA Architecture and Urban Design this year, learn about our current research interests, and explore the evolution of ideas in each of our studios. EVENT DETAILS: WHEN: Monday, June 10 TIME: 6-8:30 PM WHERE: Perloff Hall Courtyard on UCLA's Westwood campus The exhibition is free and open to the public from Monday, June 10, through Saturday, June 15, 2019. Student work from our undergraduate, graduate and post-professional programs will be on show at Perloff Hall on the UCLA campus and at our IDEAS campus near Culver City.","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61462569%2F123707810125%2F1%2Foriginal.20190430-205839?h=200&w=450&auto=compress&rect=0%2C581%2C5640%2C2820&s=c7ae8075f4175d8ab3b8672b6d541d16",false
54926294024,Eventbrite,https://www.eventbrite.com/e/54926294024,"2019 UCLA Wind Conducting Workshop",2019-06-23T13:00:00-0700,2019-06-23T17:00:00-0700,Spring,4,1,"Designed for wind band teachers of all levels, the week-long symposium includes opportunities to conduct both wind ensemble and chamber music, as well as open rehearsals with master teachers and sessions on score study, programming, rehearsal techniques, and program building. Our goal is to offer a variety of activities that appeal to the dual roles of musician and educator and provide a growth experience for anyone interested in the art of teaching and conducting. CLINICIANSMallory Thompson, professor of music and director of bands, Northwestern UniversityTravis J. Cross, professor of music and wind ensemble conductor, UCLA A non-refundable deposit of $150 is due by March 1, 2019. All remaining balances are due May 1, 2019. If you do not complete your payments by these deadlines, your spot may be offered to someone on the waiting list. If you withdraw prior to May 23, 2019, we will refund all payments, except the $150 deposit. We are unable to offer any refunds after May 23, 2019. The complete repertoire list will be e-mailed to all confirmed and paid participants shortly after March 1.","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F55170812%2F224075087255%2F1%2Foriginal.jpg?h=200&w=450&auto=compress&rect=0%2C356%2C3456%2C1728&s=6793a4c8861f34d156c3fdce0441d092",false
61647825305,Eventbrite,https://www.eventbrite.com/e/61647825305,"MSW Grad Night ",2019-06-11T17:00:00-0700,2019-06-11T21:00:00-0700,Spring,4,1,"Please join the 2019 UCLA MSW Graduation Class!  Grad Night!  Congratulations Class of 2019! Only a few weeks away from celebrating our GREAT accomplishment! We invite you to join MSW Students and Faculty / Staff for a night of laughter, dancing, FUN and RELAXATION #TURNTUP Dress to impress! The night will include an address from the Social Welfare Department, student awards, dinner, and drinks (alcoholic beverages will be limited to 3 per person).  *This event is only for Social Welfare graduating students and faculty. Sorry no plus ones!   Please RSVP as soon as possible Thank you ! ","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F62008640%2F39014039880%2F1%2Foriginal.20190509-191033?h=200&w=450&auto=compress&rect=0%2C106%2C888%2C444&s=66e0f1538ea25940dfa3deec71e92fd2",false
55675123794,Eventbrite,https://www.eventbrite.com/e/55675123794,"Retirement Celebration in Honor of Marilyn Salinger",2019-06-27T14:30:00-0700,2019-06-27T16:30:00-0700,Spring,4,1,"You are cordially invited to join us for a retirement celebration in honor of Marilyn Salinger and her 35 years of service to UCLA. We ask that you kindly let us know if you will be able to attend no later than June 17, 2019. Refreshments and appetizers will be served in 3320 Moore Hall, and the program will take place in 3340 Moore Hall.  ","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F62294651%2F183615135348%2F1%2Foriginal.20190515-005041?h=200&w=450&auto=compress&rect=62%2C96%2C1640%2C820&s=5d2e1cfd42170d39834ea9c0794c9e67",false
59644488270,Eventbrite,https://www.eventbrite.com/e/59644488270,"James Dean America: Screenplay Live Read Benefiting Young Storytellers",2019-06-01T14:00:00-0700,2019-06-01T16:00:00-0700,Spring,4,1,"James Dean AmericaWritten by UCLA Staff Member, Joseph Mango Starring Jake Borelli, Sharif Atkins, Marguerite Moreau, Stephen Macht, Michael Durrell, Miranda Wynne, Ashley Romans, Ryan Brophy, and Landon Tavernier. In 1955, America lost its Rebel. In 2003, Edwin Donovan changed the story. James Dean America is a heartwarming comedy-drama about the the power of stories, the magic of the movies, and the impact of empathy as well as a little tribute to one of UCLA's most famous students, James Dean.  In 2003, a wide-eyed producer's assistant stumbles upon a gem of a script that was to star James Dean before the fatal car crash, so he tracks down the cantankerous screenwriter (now in his 70s) who refuses to sell the script without the blessing of James Dean whom he swears is still alive. Join us for a fun, engaging afternoon to benefit the awesome non-profit Young Storytellers which provides mentorship to students in low-income schools on how to write stories and discover the power of their voice.  A student's short script will be performed before the reading.  All ticket proceeds will go to Young Storytellers. We look forward to seeing you at the movies...we mean the live-read! Your donations and support are truly appreciated! Presented by the UCLA Semel Institute Center for Health Services and Society's HEArts Program (Healing and Education through the Arts) and UCLA Health   FAQs   Are there minimum age requirements to enter the event? If we had to give the screenplay a rating, it would probably be on the cusp of PG-13 for one scene that has brief strong language and some instances of mild language.   What are my parking options for getting to and from the event? We recommend parking at Structure 3 which is located right next to the theater for a rate $3 per hour or $12 all day.  Just make sure you pay for parking at the kiosk first before going to the theater.  You may pay via the parking app by downloading the ParkMobile App from your phone's App Store and using parking zone 2505.   How can I contact the organizer with any questions? Feel free to e-mail us at jmango@ucla.edu   Do I have to bring my printed ticket to the event? We definitely understand that hardly anyone owns a printer these days, so there's no need to print your ticket(s).  Feel free to show the ticket on your phone or simply check in with your name.   Is my registration fee or ticket transferrable? If you'd like to transfer your ticket to someone else, just e-mail us at jmango@ucla.edu and let us know whose name you'd like the ticket to go under.   What can I bring into the event? We love popcorn, candy, and sodas at the movies, err live-read, as much as the next person, but unfortunately no food or drinks are allowed inside the auditorium, but we hope you'll be inspired to go see a movie! If you made it this far, how about some trivia:  James Bridges, the person the theater is named after, was a big James Dean fan, so much that he wrote and directed a film titled September 30, 1955 which follows a college student impacted by the death of James Dean.","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F62651823%2F173472642425%2F1%2Foriginal.20190521-164736?h=200&w=450&auto=compress&rect=63%2C0%2C1154%2C577&s=2cddf6e14fae5ab6fc5fcd27f6ac61ec",false
60088238539,Eventbrite,https://www.eventbrite.com/e/60088238539,"HENA Sharing Knowledge, Taking Action at UCLA: 2019 Poster Presentation",2019-06-07T08:30:00-0700,2019-06-07T11:30:00-0700,Spring,4,1,"Sharing Knowledge, Taking Action at UCLA: Research & Poster Presentation 2019 Join students and faculty as they share their research on policies that impact health equity during our panel and poster presentation in the following priority areas: gender equality, racial/ethnic, indigenous and immigrant populations, and universal health care.    FRIDAY, JUNE 7, 2019 8:30 AM - 11:30 AM PT   SPEAKERS Steven Wallace, Professor, Department ofCommunity Health Sciences, UCLA Fielding School of Public Health, Associate Director, UCLA Center for Health Policy Research. Topic area: Immigrant health James Macinko, Professor, Department of Community Health Sciences and Health Policy & Management, UCLA Fielding School of Public Health. Topic area: Primary care  Eve Sheedy, Executive Director, Los Angeles County Domestic Violence Council, County of Los Angeles Public Health. Topic area: Domestic Violence WELCOME Michael Rodriguez, Founding Director, Health Equity Network of the Americas,    LOCATION UCLA Covel Commons 200 De Neve Drive Los Angeles, CA 90095 For more information, contact Tanya Honey at healthequidadnetwork@mednet.ucla.edu    ","https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61656185%2F301799782083%2F1%2Foriginal.20190503-164710?h=200&w=450&auto=compress&rect=0%2C0%2C624%2C312&s=7ff8973daea99b42355b467ba2ea9895",false
